,id,game_id,value,external_popularity_source
2650,3499522,7552,1.7171401811e-05,IGDB
2651,3581926,7587,2.3200818687e-05,Steam
2652,2479271,7587,3.726021191e-06,Steam
2653,3582211,7587,2.1612919014e-05,Steam
2654,632066,7587,1.1690259071e-05,Steam
2655,97144,7587,3.3789942856e-05,IGDB
2656,4607033,7587,7.41493219e-06,IGDB
2657,3499553,7587,1.5610365283e-05,IGDB
2658,2755,7597,9.451527839e-06,IGDB
2659,3582226,7597,8.437821813e-06,Steam
2660,3581934,7597,8.117781052e-06,Steam
2661,97159,7597,1.3358814617e-05,IGDB
2662,2479737,7597,0.0,Steam
2663,629988,7597,1.0437731313e-05,Steam
2664,3499560,7597,1.561036528e-06,IGDB
2665,3580962,7676,1.344611882e-06,Steam
2666,97229,7676,2.357437874e-06,IGDB
2667,3581278,7676,2.606221413e-06,Steam
2668,2479459,7676,0.0,Steam
2669,630027,7676,1.048991997e-05,Steam
2670,3499629,7676,4.683109585e-06,IGDB
2671,2806,7730,2.8354583518e-05,IGDB
2672,97270,7730,1.5716252491e-05,IGDB
2673,3582013,7730,1.2101506939e-05,Steam
2674,2479638,7730,5.58903179e-07,Steam
2675,3582302,7730,1.1267227933e-05,Steam
2676,633327,7730,6.053884162e-06,Steam
2677,3955948,7730,3.122073057e-06,IGDB
2678,2837,7864,9.451527839e-06,IGDB
2679,2479654,7864,1.8630106e-07,Steam
2680,3582591,7864,1.462219804e-05,Steam
2681,97384,7864,1.9645315614e-05,IGDB
2682,3582316,7864,1.4414907506e-05,Steam
2683,631509,7864,1.5917540253e-05,Steam
2684,3499766,7864,2.4976584452e-05,IGDB
2685,3582019,7879,2.0165818174e-05,Steam
2686,3581734,7879,2.1555548247e-05,Steam
2687,97399,7879,2.1216940863e-05,IGDB
2688,2479467,7879,0.0,Steam
2689,630406,7879,1.1481504444e-05,Steam
2690,4732553,7879,3.707466095e-06,IGDB
2691,3499776,7879,2.1854511396e-05,IGDB
2692,2845,7885,9.451527839e-06,IGDB
2693,3582628,7885,1.170639784e-05,Steam
2694,2479798,7885,1.8630106e-07,Steam
2695,97401,7885,1.1787189368e-05,IGDB
2696,3582337,7885,9.930084024e-06,Steam
2697,633566,7885,2.2806442919e-05,Steam
2698,3499782,7885,6.244146113e-06,IGDB
2699,2860,7964,1.8903055679e-05,IGDB
2700,3581122,7964,1.0113819809e-05,Steam
2701,2479587,7964,1.8630106e-07,Steam
2702,3581384,7964,9.496149293e-06,Steam
2703,97443,7964,2.2002753487e-05,IGDB
2704,633386,7964,5.636374909e-06,Steam
2705,4827135,7964,0.0,Twitch
2706,4652856,7964,7.41493219e-06,IGDB
2707,3499814,7964,2.3415547924e-05,IGDB
2708,97529,8070,2.3574378737e-05,IGDB
2709,2873,8070,9.451527839e-06,IGDB
2710,3581571,8070,1.6135342585e-05,Steam
2711,2479296,8070,3.72602119e-07,Steam
2712,3581859,8070,1.5838914667e-05,Steam
2713,630469,8070,1.398655996e-05,Steam
2714,3499885,8070,2.3415547924e-05,IGDB
2715,4732554,8070,3.707466095e-06,IGDB
2716,97568,8116,2.593181661e-05,IGDB
2717,2882,8116,1.8903055679e-05,IGDB
2718,3582438,8116,2.8258063667e-05,Steam
2719,3582141,8116,2.7785861688e-05,Steam
2720,2479810,8116,1.8630106e-07,Steam
2721,633189,8116,3.1208816626e-05,Steam
2722,4652849,8116,3.707466095e-06,IGDB
2723,3499918,8116,2.9659694037e-05,IGDB
2724,2932,8286,9.451527839e-06,IGDB
2725,3581652,8286,7.854661773e-06,Steam
2726,3581397,8286,6.706356157e-06,Steam
2727,97715,8286,1.2573001993e-05,IGDB
2728,2479394,8286,0.0,Steam
2729,630969,8286,1.5030333091e-05,Steam
2730,4826714,8286,0.0,Twitch
2731,4787492,8286,3.707466095e-06,IGDB
2732,3500057,8286,7.9612862941e-05,IGDB
2733,2947,8335,9.451527839e-06,IGDB
2734,97755,8335,1.3358814617e-05,IGDB
2735,3581515,8335,8.57461244e-06,Steam
2736,2479340,8335,7.45204238e-07,Steam
2737,3581251,8335,6.639543145e-06,Steam
2738,632778,8335,2.0666708e-05,Steam
2739,3500107,8335,3.9025913206e-05,IGDB
2740,4318422,8356,9.451527839e-06,IGDB
2741,3581712,8356,1.1303225467e-05,Steam
2742,3581464,8356,1.155865121e-05,Steam
2743,2479482,8356,0.0,Steam
2744,97775,8356,1.1787189368e-05,IGDB
2745,632641,8356,9.707090121e-06,Steam
2746,3500114,8356,1.8732438339e-05,IGDB
2747,3582709,8357,4.348502027e-06,Steam
2748,3582422,8357,3.065046961e-06,Steam
2749,2480066,8357,0.0,Steam
2750,631609,8357,1.2368711606e-05,Steam
2751,97773,8357,9.429751495e-06,IGDB
2752,4818665,8357,3.707466095e-06,IGDB
2753,3500121,8357,4.683109585e-06,IGDB
2754,3581355,8364,8.826595173e-06,Steam
2755,2479502,8364,3.72602119e-07,Steam
2756,3581098,8364,6.079984163e-06,Steam
2757,711169,8364,2.598995097e-05,Steam
2758,97779,8364,8.64393887e-06,IGDB
2759,4698873,8364,3.707466095e-06,IGDB
2760,3500119,8364,3.4342803622e-05,IGDB
2761,3582127,8384,3.462962707e-06,Steam
2762,2479582,8384,1.8630106e-07,Steam
2763,97794,8384,1.8859502989e-05,IGDB
2764,3581842,8384,2.313400567e-06,Steam
2765,632995,8384,1.0646485939e-05,Steam
2766,3500138,8384,2.653762098e-05,IGDB
2767,3581315,8424,1.9366672934e-05,Steam
2768,3581045,8424,1.8106326462e-05,Steam
2769,97828,8424,9.429751495e-06,IGDB
2770,2479161,8424,2.049311655e-06,Steam
2771,632164,8424,2.7242478727e-05,Steam
2772,4745236,8424,3.707466095e-06,IGDB
2773,3500164,8424,1.5610365283e-05,IGDB
2774,3022,8621,2.8354583518e-05,IGDB
2775,2480032,8621,5.58903179e-07,Steam
2776,3582452,8621,1.7588525613e-05,Steam
2777,3582738,8621,1.7509200214e-05,Steam
2778,632500,8621,1.701350204e-05,Steam
2779,97986,8621,9.3511702322e-05,IGDB
2780,4674530,8621,2.9659728762e-05,IGDB
2781,3500304,8621,6.8685607243e-05,IGDB
2782,98111,8783,1.8859502989e-05,IGDB
2783,3077,8783,9.451527839e-06,IGDB
2784,2479299,8783,1.676709536e-06,Steam
2785,3581958,8783,1.157680672e-05,Steam
2786,3581673,8783,1.0456236499e-05,Steam
2787,633098,8783,1.8579161737e-05,Steam
2788,3500417,8783,2.9659694037e-05,IGDB
2789,98198,8879,2.7503441859e-05,IGDB
2790,3100,8879,3.7806111358e-05,IGDB
2791,3581985,8879,7.090530981e-06,Steam
2792,2479763,8879,0.0,Steam
2793,3582272,8879,6.839531333e-06,Steam
2794,631563,8879,5.271054313e-06,Steam
2795,3500485,8879,2.9659694037e-05,IGDB
2796,3105,8904,9.451527839e-06,IGDB
2797,3581207,8904,1.3499075e-05,Steam
2798,3580890,8904,1.4306336361e-05,Steam
2799,2479354,8904,0.0,Steam
2800,632339,8904,8.454562364e-06,Steam
2801,98202,8904,2.4360191361e-05,IGDB
2802,4751454,8904,3.707466095e-06,IGDB
2803,3500499,8904,3.590384015e-05,IGDB
2804,98256,8961,1.1787189368e-05,IGDB
2805,2479313,8961,0.0,Steam
2806,3581013,8961,4.083945406e-06,Steam
2807,3581299,8961,4.283706467e-06,Steam
2808,630826,8961,5.531997596e-06,Steam
2809,3500527,8961,1.5610365283e-05,IGDB
2810,3136,9000,9.451527839e-06,IGDB
2811,2479534,9000,0.0,Steam
2812,3582099,9000,1.4154230107e-05,Steam
2813,3581812,9000,1.4657104678e-05,Steam
2814,632685,9000,1.1011806535e-05,Steam
2815,98292,9000,2.3574378737e-05,IGDB
2816,4787512,9000,3.707466095e-06,IGDB
2817,3500562,9000,2.8098657509e-05,IGDB
2818,98297,9007,1.8073690365e-05,IGDB
2819,3582553,9007,2.0403401894e-05,Steam
2820,3582260,9007,2.1121263664e-05,Steam
2821,2479846,9007,1.8630106e-07,Steam
2822,631573,9007,1.5917540253e-05,Steam
2823,4745245,9007,7.41493219e-06,IGDB
2824,3865828,9007,7.805182641e-06,IGDB
2825,3841936,9009,1.1001376744e-05,IGDB
2826,3581574,9009,9.445752747e-06,Steam
2827,2479444,9009,0.0,Steam
2828,3581331,9009,4.952514572e-06,Steam
2829,629810,9009,3.7523644071e-05,Steam
2830,3927119,9009,3.122073057e-06,IGDB
2831,98312,9023,1.6502065116e-05,IGDB
2832,3141,9023,9.451527839e-06,IGDB
2833,3582598,9023,5.845999413e-06,Steam
2834,2479774,9023,0.0,Steam
2835,3582311,9023,6.105039042e-06,Steam
2836,634393,9023,4.227281182e-06,Steam
2837,4674556,9023,3.707466095e-06,IGDB
2838,3500576,9023,1.2488292226e-05,IGDB
2839,98316,9027,7.072313621e-06,IGDB
2840,3582575,9027,4.636482293e-06,Steam
2841,2479949,9027,0.0,Steam
2842,3582288,9027,3.574496184e-06,Steam
2843,631630,9027,1.1272749818e-05,Steam
2844,4751456,9027,3.707466095e-06,IGDB
2845,3500578,9027,9.36621917e-06,IGDB
2846,3145,9044,9.451527839e-06,IGDB
2847,4052943,9044,1.571625249e-06,IGDB
2848,2480042,9044,0.0,Steam
2849,3582790,9044,2.93739872e-06,Steam
2850,3582504,9044,1.904170864e-06,Steam
2851,634045,9044,9.393958182e-06,Steam
2852,3500585,9044,4.683109585e-06,IGDB
2853,98327,9046,4.4005506975e-05,IGDB
2854,3146,9046,4.7257639197e-05,IGDB
2855,3581856,9046,3.4500569472e-05,Steam
2856,2479269,9046,1.117806357e-06,Steam
2857,3582149,9046,3.1886615027e-05,Steam
2858,631101,9046,1.5552219657e-05,Steam
2859,4724527,9046,7.41493219e-06,IGDB
2860,3500586,9046,7.18076803e-05,IGDB
2861,3155,9062,9.451527839e-06,IGDB
2862,3582449,9062,1.4565236785e-05,Steam
2863,2480082,9062,3.72602119e-07,Steam
2864,3582725,9062,1.7329212547e-05,Steam
2865,629182,9062,3.4601079303e-05,Steam
2866,98339,9062,1.8073690365e-05,IGDB
2867,4656405,9062,7.41493219e-06,IGDB
2868,3500602,9062,4.5270059319e-05,IGDB
2869,98368,9100,1.1001376744e-05,IGDB
2870,3163,9100,1.8903055679e-05,IGDB
2871,3582129,9100,4.88126552e-06,Steam
2872,3581840,9100,3.908561247e-06,Steam
2873,2479583,9100,1.8630106e-07,Steam
2874,630776,9100,1.0959617879e-05,Steam
2875,3500624,9100,2.3415547924e-05,IGDB
2876,98494,9243,1.1787189368e-05,IGDB
2877,183576,9243,2.8354583518e-05,IGDB
2878,2479419,9243,3.576980343e-05,Steam
2879,3581310,9243,8.6394080001e-05,Steam
2880,3581035,9243,6.6078069636e-05,Steam
2881,623454,9243,0.000213347228041,Steam
2882,4662071,9243,0.0,Twitch
2883,3878392,9243,0.000107516516761,IGDB
2884,3500745,9243,4.8392132376e-05,IGDB
2885,98554,9329,1.0215564119e-05,IGDB
2886,3582093,9329,4.259329564e-06,Steam
2887,3582383,9329,4.478093147e-06,Steam
2888,2479688,9329,3.72602119e-07,Steam
2889,631108,9329,5.845129535e-06,Steam
2890,3500793,9329,1.0927255698e-05,IGDB
2891,3581412,9465,2.707014507e-06,Steam
2892,2479379,9465,0.0,Steam
2893,3581152,9465,2.589004245e-06,Steam
2894,631887,9465,3.444451333e-06,Steam
2895,98645,9465,5.500688372e-06,IGDB
2896,3500872,9465,9.36621917e-06,IGDB
2897,3258,9497,9.451527839e-06,IGDB
2898,2479461,9497,0.0,Steam
2899,3581674,9497,3.5552874424e-05,Steam
2900,3581947,9497,3.3146528694e-05,Steam
2901,98664,9497,4.321969435e-05,IGDB
2902,633260,9497,1.8109463828e-05,Steam
2903,4751466,9497,3.707466095e-06,IGDB
2904,3500890,9497,1.8732438339e-05,IGDB
2905,3274,9535,9.451527839e-06,IGDB
2906,3581816,9535,6.22037376e-06,Steam
2907,2479369,9535,0.0,Steam
2908,3581550,9535,5.812732112e-06,Steam
2909,628988,9535,8.767694303e-06,Steam
2910,98691,9535,2.9860879733e-05,IGDB
2911,3500911,9535,2.0293474867e-05,IGDB
2912,4307871,9538,9.451527839e-06,IGDB
2913,2479075,9538,2.794515893e-06,Steam
2914,3581216,9538,1.4614998534e-05,Steam
2915,3580896,9538,1.6101936079e-05,Steam
2916,632453,9538,5.32324297e-06,Steam
2917,98696,9538,8.64393887e-06,IGDB
2918,3878460,9538,1.8537330476e-05,IGDB
2919,3500915,9538,3.590384015e-05,IGDB
2920,3582402,9638,3.38016838e-05,Steam
2921,3582110,9638,3.6730453774e-05,Steam
2922,2479543,9638,9.31505298e-07,Steam
2923,634150,9638,1.5500031e-05,Steam
2924,98780,9638,3.7719005978e-05,IGDB
2925,4619456,9638,7.41493219e-06,IGDB
2926,3500985,9638,7.805182641e-06,IGDB
2927,2479345,9699,0.0,Steam
2928,3581692,9699,3.081388853e-06,Steam
2929,3581447,9699,2.864607923e-06,Steam
2930,98829,9699,8.64393887e-06,IGDB
2931,631832,9699,4.436035808e-06,Steam
2932,3501029,9699,1.5610365283e-05,IGDB
2933,3841947,9770,5.500688372e-06,IGDB
2934,2479215,9770,0.0,Steam
2935,3580777,9770,5.55081964e-06,Steam
2936,3580461,9770,2.104609902e-06,Steam
2937,630973,9770,2.7085912758e-05,Steam
2938,4765940,9770,3.707466095e-06,IGDB
2939,98886,9783,1.2573001993e-05,IGDB
2940,3582184,9783,2.363510327e-06,Steam
2941,2479869,9783,0.0,Steam
2942,3582454,9783,4.521290187e-06,Steam
2943,630215,9783,1.8005086515e-05,Steam
2944,3930881,9783,3.122073057e-06,IGDB
2945,3581172,9802,9.671183599e-06,Steam
2946,2479115,9802,1.117806357e-06,Steam
2947,3581434,9802,9.11457544e-06,Steam
2948,98903,9802,1.5716252491e-05,IGDB
2949,629366,9802,5.636374909e-06,Steam
2950,4674024,9802,5.3333512937e-05,Steam
2951,4745258,9802,7.41493219e-06,IGDB
2952,3501092,9802,1.8732438339e-05,IGDB
2953,3841959,9904,9.429751495e-06,IGDB
2954,3581213,9904,5.779325605e-06,Steam
2955,3581473,9904,7.32189828e-06,Steam
2956,2478867,9904,1.8630106e-07,Steam
2957,630197,9904,1.6961313384e-05,Steam
2958,3927121,9904,3.122073057e-06,IGDB
2959,99008,9931,1.8859502989e-05,IGDB
2960,3580895,9931,3.941967754e-06,Steam
2961,2479211,9931,1.8630106e-07,Steam
2962,3581218,9931,5.59401668e-06,Steam
2963,629186,9931,1.5917540253e-05,Steam
2964,4765948,9931,3.707466095e-06,IGDB
2965,3501182,9931,2.1854511396e-05,IGDB
2966,99015,9937,8.64393887e-06,IGDB
2967,3581714,9937,1.98768713e-06,Steam
2968,2479403,9937,0.0,Steam
2969,3581989,9937,2.901401187e-06,Steam
2970,661926,9937,8.611128333e-06,Steam
2971,3501194,9937,7.805182641e-06,IGDB
2972,99039,9977,1.9645315614e-05,IGDB
2973,3401,9977,1.8903055679e-05,IGDB
2974,2480174,9977,0.0,Steam
2975,3582460,9977,8.142835932e-06,Steam
2976,3582750,9977,1.1483213133e-05,Steam
2977,635154,9977,3.2356967071e-05,Steam
2978,4670720,9977,3.707466095e-06,IGDB
2979,3501208,9977,1.8732438339e-05,IGDB
2980,2479275,10175,0.0,Steam
2981,3581584,10175,1.2327000857e-05,Steam
2982,3581841,10175,1.39310454e-05,Steam
2983,633654,10175,2.3954593364e-05,Steam
2984,4645171,10175,9.5961443e-08,Twitch
2985,99159,10175,1.8073690365e-05,IGDB
2986,3501305,10175,3.1220730565e-05,IGDB
2987,99265,10332,1.1787189368e-05,IGDB
2988,3581563,10332,1.8148084595e-05,Steam
2989,2479510,10332,3.539720131e-06,Steam
2990,3581836,10332,2.162011852e-05,Steam
2991,630343,10332,4.331658495e-05,Steam
2992,4513078,10332,3.707466095e-06,IGDB
2993,4335515,10332,1.561036528e-06,IGDB
2994,2479597,10393,0.0,Steam
2995,3582248,10393,1.519996041e-06,Steam
2996,3582535,10393,3.786940507e-06,Steam
2997,99303,10393,9.429751495e-06,IGDB
2998,631662,10393,1.7952897859e-05,Steam
2999,3501410,10393,2.3415547924e-05,IGDB
3000,3583239,191,4.66528032e-06,Steam
3001,3582957,191,4.8355918e-06,Steam
3002,2480360,191,1.8630106e-07,Steam
3003,634352,191,3.601017303e-06,Steam
3004,90736,191,9.5083327571e-05,IGDB
3005,3874379,191,1.8537330476e-05,IGDB
3006,3493743,191,8.2734935998e-05,IGDB
3007,637,1023,9.451527839e-06,IGDB
3008,2479995,1023,1.8630106e-07,Steam
3009,3583500,1023,5.929654884e-06,Steam
3010,3583680,1023,7.53788348e-06,Steam
3011,637407,1023,1.7587577263e-05,Steam
3012,91538,1023,2.1216940863e-05,IGDB
3013,3494471,1023,9.36621917e-06,IGDB
3014,3583142,2041,1.3137108637e-05,Steam
3015,92489,2041,2.1216940863e-05,IGDB
3016,3583356,2041,1.57669196e-05,Steam
3017,2480387,2041,0.0,Steam
3018,619283,2041,3.2200401101e-05,Steam
3019,4640470,2041,3.707466095e-06,IGDB
3020,3495401,2041,2.3415547924e-05,IGDB
3021,93310,3026,2.6717629235e-05,IGDB
3022,3582887,3026,2.123134516e-05,Steam
3023,3582599,3026,2.1772690538e-05,Steam
3024,2480139,3026,1.8630106e-07,Steam
3025,635398,3026,1.7848520546e-05,Steam
3026,4132129,3026,7.41493219e-06,IGDB
3027,3496168,3026,3.4342803622e-05,IGDB
3028,93429,3151,2.7503441859e-05,IGDB
3029,3582687,3151,2.4754221234e-05,Steam
3030,3582969,3151,2.3729573974e-05,Steam
3031,2479902,3151,0.0,Steam
3032,631922,3151,1.732663398e-05,Steam
3033,4785251,3151,0.0,Twitch
3034,4732488,3151,3.707466095e-06,IGDB
3035,3496280,3151,7.805182641e-06,IGDB
3036,94819,4759,2.9075067108e-05,IGDB
3037,1981,4759,9.451527839e-06,IGDB
3038,3583233,4759,1.2711175681e-05,Steam
3039,2480573,4759,3.72602119e-07,Steam
3040,3583452,4759,1.308870312e-05,Steam
3041,635962,4759,1.5447842343e-05,Steam
3042,4616114,4759,3.707466095e-06,IGDB
3043,3497477,4759,1.7171401811e-05,IGDB
3044,3388132,5448,9.451527839e-06,IGDB
3045,3584135,5448,1.7394008107e-05,Steam
3046,3583928,5448,1.7580173987e-05,Steam
3047,2480708,5448,1.8630106e-07,Steam
3048,633353,5448,1.6230672192e-05,Steam
3049,95378,5448,2.0431128238e-05,IGDB
3050,3497930,5448,6.244146113e-06,IGDB
3051,2582,7144,9.451527839e-06,IGDB
3052,3583048,7144,1.040612674e-05,Steam
3053,2480505,7144,7.45204238e-07,Steam
3054,3583307,7144,1.0036112293e-05,Steam
3055,635934,7144,7.723921172e-06,Steam
3056,96769,7144,4.1648069101e-05,IGDB
3057,4732544,7144,1.1122398286e-05,IGDB
3058,3499200,7144,5.4636278489e-05,IGDB
3059,2617,7233,9.451527839e-06,IGDB
3060,96847,7233,2.6717629235e-05,IGDB
3061,3583890,7233,4.693614148e-06,Steam
3062,2480553,7233,9.31505298e-07,Steam
3063,3584101,7233,5.09725072e-06,Steam
3064,634457,7233,7.619543859e-06,Steam
3065,3499270,7233,1.5610365283e-05,IGDB
3066,4717987,7233,3.707466095e-06,IGDB
3067,96995,7401,1.3358814617e-05,IGDB
3068,2480062,7401,0.0,Steam
3069,3582991,7401,1.0464588126e-05,Steam
3070,3583273,7401,1.0741663947e-05,Steam
3071,634599,7401,1.2473088919e-05,Steam
3072,3499410,7401,1.0927255698e-05,IGDB
3073,2773,7635,1.8903055679e-05,IGDB
3074,3583011,7635,2.6675095351e-05,Steam
3075,2479701,7635,9.31505298e-07,Steam
3076,3583286,7635,2.3772771014e-05,Steam
3077,635017,7635,5.636374909e-06,Steam
3078,4786935,7635,1.43942165e-07,Twitch
3079,97186,7635,4.5577132224e-05,IGDB
3080,4136244,7635,7.41493219e-06,IGDB
3081,3499596,7635,7.8051826413e-05,IGDB
3082,2788,7683,9.451527839e-06,IGDB
3083,97231,7683,1.3358814617e-05,IGDB
3084,2480250,7683,0.0,Steam
3085,3583344,7683,5.522021613e-06,Steam
3086,3583120,7683,4.250977938e-06,Steam
3087,633156,7683,1.3464673394e-05,Steam
3088,4103393,7683,4.683109585e-06,IGDB
3089,188769,7937,9.451527839e-06,IGDB
3090,3583062,7937,7.057124474e-06,Steam
3091,2480319,7937,1.490408476e-06,Steam
3092,3583314,7937,7.098713573e-06,Steam
3093,97427,7937,7.858126246e-06,IGDB
3094,636749,7937,7.358600576e-06,Steam
3095,4580062,7937,5.565763721e-06,Twitch
3096,4787476,7937,3.707466095e-06,IGDB
3097,3499805,7937,4.0586949735e-05,IGDB
3098,2885,8138,1.8903055679e-05,IGDB
3099,3582980,8138,2.099376144e-05,Steam
3100,3582696,8138,1.8515556166e-05,Steam
3101,2480376,8138,1.8630106e-07,Steam
3102,97583,8138,3.8504818603e-05,IGDB
3103,633549,8138,3.647987094e-05,Steam
3104,4749564,8138,0.0,Twitch
3105,4612403,8138,1.1122398286e-05,IGDB
3106,3499936,8138,2.4976584452e-05,IGDB
3107,2480379,8348,0.0,Steam
3108,3583523,8348,2.238235928e-06,Steam
3109,3583728,8348,3.17498244e-06,Steam
3110,3930650,8348,4.714875747e-06,IGDB
3111,635127,8348,9.028637586e-06,Steam
3112,4695402,8348,1.561036528e-06,IGDB
3113,977552,8349,9.451527839e-06,IGDB
3114,3583391,8349,1.5366992939e-05,Steam
3115,2479968,8349,1.117806357e-06,Steam
3116,97762,8349,8.64393887e-06,IGDB
3117,3583568,8349,1.8070761734e-05,Steam
3118,633871,8349,3.4966399899e-05,Steam
3119,3500118,8349,1.5610365283e-05,IGDB
3120,2480582,8486,0.0,Steam
3121,3584376,8486,1.1700628862e-05,Steam
3122,97883,8486,1.2573001993e-05,IGDB
3123,3584599,8486,1.315349868e-05,Steam
3124,633947,8486,2.2232367697e-05,Steam
3125,3500214,8486,9.36621917e-06,IGDB
3126,98091,8759,1.6502065116e-05,IGDB
3127,3061,8759,1.8903055679e-05,IGDB
3128,3583200,8759,3.880534093e-06,Steam
3129,3582914,8759,3.55779293e-06,Steam
3130,2479989,8759,0.0,Steam
3131,634132,8759,5.897318192e-06,Steam
3132,3500402,8759,1.8732438339e-05,IGDB
3133,98180,8861,7.858126246e-06,IGDB
3134,2480270,8861,0.0,Steam
3135,3583858,8861,2.104609902e-06,Steam
3136,3584075,8861,3.815738533e-06,Steam
3137,633968,8861,1.4508446525e-05,Steam
3138,3871917,8861,4.683109585e-06,IGDB
3139,3583192,8950,1.536699294e-06,Steam
3140,3583405,8950,2.037460387e-06,Steam
3141,2480297,8950,0.0,Steam
3142,636358,8950,5.166677e-06,Steam
3143,98245,8950,7.072313621e-06,IGDB
3144,4357801,8950,1.561036528e-06,IGDB
3145,3117,8957,9.451527839e-06,IGDB
3146,3582995,8957,6.011588067e-06,Steam
3147,3582720,8957,5.804380485e-06,Steam
3148,2480216,8957,0.0,Steam
3149,634684,8957,7.306411919e-06,Steam
3150,98252,8957,1.1787189368e-05,IGDB
3151,3927117,8957,3.122073057e-06,IGDB
3152,98275,8984,2.6717629235e-05,IGDB
3153,3130,8984,9.451527839e-06,IGDB
3154,3582970,8984,5.543620133e-06,Steam
3155,2480339,8984,0.0,Steam
3156,3582685,8984,4.994272705e-06,Steam
3157,635000,8984,8.976448929e-06,Steam
3158,3500553,8984,1.0927255698e-05,IGDB
3159,3583201,9018,3.106805094e-06,Steam
3160,2479891,9018,0.0,Steam
3161,3583406,9018,4.16851436e-06,Steam
3162,634102,9018,1.0803051909e-05,Steam
3163,98309,9018,1.0215564119e-05,IGDB
3164,3500572,9018,1.0927255698e-05,IGDB
3165,98333,9053,4.0862256477e-05,IGDB
3166,3150,9053,1.8903055679e-05,IGDB
3167,3582785,9053,1.477402745e-05,Steam
3168,2480223,9053,5.58903179e-07,Steam
3169,3583069,9053,1.408223504e-05,Steam
3170,632492,9053,9.759278778e-06,Steam
3171,4821328,9053,1.91922887e-07,Twitch
3172,4048898,9053,3.707466095e-06,IGDB
3173,3500595,9053,6.8685607243e-05,IGDB
3174,98354,9080,1.3358814617e-05,IGDB
3175,3582658,9080,4.083945406e-06,Steam
3176,3582944,9080,4.859667e-06,Steam
3177,2479942,9080,0.0,Steam
3178,635415,9080,9.707090121e-06,Steam
3179,3500617,9080,2.653762098e-05,IGDB
3180,3582776,9200,4.36290104e-06,Steam
3181,2480015,9200,0.0,Steam
3182,98459,9200,7.858126246e-06,IGDB
3183,3582492,9200,3.315595759e-06,Steam
3184,635079,9200,1.0907429222e-05,Steam
3185,3500713,9200,1.4049328754e-05,IGDB
3186,3988367,9404,7.85812625e-07,IGDB
3187,3584489,9404,1.55509344e-06,Steam
3188,2480109,9404,0.0,Steam
3189,3584275,9404,1.344611882e-06,Steam
3190,636584,9404,2.870376111e-06,Steam
3191,3500840,9404,1.561036528e-06,IGDB
3192,98608,9415,8.64393887e-06,IGDB
3193,3239,9415,9.451527839e-06,IGDB
3194,3584042,9415,1.0144104893e-05,Steam
3195,2480628,9415,7.45204238e-07,Steam
3196,3583831,9415,7.541518817e-06,Steam
3197,634523,9415,2.6407460222e-05,Steam
3198,4357804,9415,1.561036528e-06,IGDB
3199,3243,9424,3.7806111358e-05,IGDB
3200,3583428,9424,8.387425267e-06,Steam
3201,3583217,9424,8.585472142e-06,Steam
3202,2480287,9424,0.0,Steam
3203,634429,9424,7.14984595e-06,Steam
3204,98609,9424,1.2573001993e-05,IGDB
3205,4728460,9424,3.707466095e-06,IGDB
3206,3500848,9424,2.0293474867e-05,IGDB
3207,3584205,9464,1.2494033389e-05,Steam
3208,3584420,9464,1.5903710227e-05,Steam
3209,2480440,9464,0.0,Steam
3210,98644,9464,8.64393887e-06,IGDB
3211,634863,9464,3.7210512131e-05,Steam
3212,3500867,9464,7.805182641e-06,IGDB
3213,98719,9556,3.143250498e-06,IGDB
3214,3584093,9556,2.411834733e-06,Steam
3215,3583881,9556,2.305048941e-06,Steam
3216,2480726,9556,0.0,Steam
3217,635718,9556,3.079130737e-06,Steam
3218,3500932,9556,9.36621917e-06,IGDB
3219,3583341,9605,1.0964848653e-05,Steam
3220,3841948,9605,6.286500996e-06,IGDB
3221,2480358,9605,5.58903179e-07,Steam
3222,3583128,9605,1.0999092228e-05,Steam
3223,634683,9605,1.0750863253e-05,Steam
3224,3297,9614,1.8903055679e-05,IGDB
3225,3584597,9614,7.221105187e-06,Steam
3226,2480542,9614,3.72602119e-07,Steam
3227,3584380,9614,7.666793216e-06,Steam
3228,636292,9614,4.436035808e-06,Steam
3229,4599555,9614,0.0,Twitch
3230,98762,9614,1.728787774e-05,IGDB
3231,3500964,9614,3.4342803622e-05,IGDB
3232,3841952,9697,4.714875747e-06,IGDB
3233,3584469,9697,2.159852e-06,Steam
3234,2480448,9697,0.0,Steam
3235,3584259,9697,2.112961529e-06,Steam
3236,633520,9697,2.452866859e-06,Steam
3237,4708382,9697,1.561036528e-06,IGDB
3238,3583158,9816,3.102987373e-06,Steam
3239,2480096,9816,0.0,Steam
3240,3582870,9816,1.762193212e-06,Steam
3241,3930648,9816,3.929063123e-06,IGDB
3242,632728,9816,1.1481504444e-05,Steam
3243,4825961,9816,2.39903609e-07,Twitch
3244,4088666,9816,7.805182641e-06,IGDB
3245,2480021,9819,0.0,Steam
3246,3583424,9819,8.26811033e-07,Steam
3247,3583598,9819,8.49541787e-07,Steam
3248,98920,9819,4.714875747e-06,IGDB
3249,634848,9819,9.91584475e-07,Steam
3250,4708381,9819,1.561036528e-06,IGDB
3251,3583975,9877,3.08858836e-06,Steam
3252,2480097,9877,0.0,Steam
3253,98967,9877,1.3358814617e-05,IGDB
3254,3583765,9877,2.271642434e-06,Steam
3255,632916,9877,8.193619081e-06,Steam
3256,3501144,9877,3.122073057e-06,IGDB
