id,game_id,value,external_popularity_source
3635726,29597,1.2034465e-07,Steam
737643,29597,9.80565919e-07,Steam
4748537,29683,7.84896088e-07,IGDB
4151291,29683,3.92226368e-07,Steam
4152145,29683,9.15878904e-07,Steam
4151634,29683,2.13736496e-07,Steam
4148342,29683,1.84528463e-07,Steam
4088851,29717,3.119443491e-06,IGDB
4090491,29717,7.84896088e-07,IGDB
3818252,29738,3.9570295544e-05,Twitch
3981210,29738,1.559721746e-06,IGDB
189908,29738,7.84896088e-07,IGDB
3636113,29738,1.013524673e-06,Steam
2972896,29738,4.657688115e-06,Steam
2976914,29738,0.0,Steam
3635784,29738,4.17194786e-07,Steam
3194087,29902,5.39311255e-07,Steam
3635543,29902,4.25217762e-07,Steam
3188156,29902,0.0,Steam
3635872,29902,4.41262443e-07,Steam
4061393,30029,1.559721746e-06,IGDB
109363,30029,2.354688263e-06,IGDB
4144849,30029,2.130470231e-06,Steam
4144558,30029,4.216433451e-06,Steam
4145556,30029,0.0,Steam
4143491,30029,1.789123793e-06,Steam
3842805,30284,3.119443491e-06,IGDB
109444,30284,5.494272613e-06,IGDB
4788413,30284,3.738890821e-06,IGDB
3637419,30284,1.219492451e-06,Steam
2506826,30284,0.0,Steam
3637717,30284,1.578892178e-06,Steam
891144,30284,3.775178788e-06,Steam
4491249,30310,1.559721746e-06,IGDB
4742118,30310,7.84896088e-07,IGDB
3607033,30310,4.06788814e-07,Steam
2492118,30310,0.0,Steam
3606926,30310,3.04873113e-07,Steam
819243,30310,1.029594215e-06,Steam
3509751,30405,1.559721746e-06,IGDB
688984,30405,1.666962062e-06,Steam
2492220,30405,1.83175781e-07,Steam
3607480,30405,8.18343618e-07,Steam
3607611,30405,9.37682691e-07,Steam
4748557,30429,7.84896088e-07,IGDB
682800,30429,2.108216726e-06,Steam
2492502,30429,0.0,Steam
3607998,30429,6.06735859e-07,Steam
3607863,30429,3.61033949e-07,Steam
2506670,30643,0.0,Steam
700742,30643,1.912103542e-06,Steam
3637299,30643,1.530629098e-06,Steam
3636993,30643,1.468204727e-06,Steam
3607196,30809,1.28367626e-07,Steam
680481,30809,2.94169776e-07,Steam
2491999,30809,0.0,Steam
3607304,30809,1.51683965e-07,Steam
4088901,30915,3.119443491e-06,IGDB
4090517,30915,7.84896088e-07,IGDB
3635442,30915,6.34314761e-07,Steam
3188104,30915,0.0,Steam
3635143,30915,5.69631342e-07,Steam
3193976,30915,1.029594215e-06,Steam
3416706,30938,9.438859786e-06,IGDB
4090518,30938,7.84896088e-07,IGDB
4354193,31070,1.569792175e-06,IGDB
3607810,31070,7.99788177e-07,Steam
3607676,31070,5.53585389e-07,Steam
2492501,31070,0.0,Steam
672386,31070,2.304329909e-06,Steam
4353307,31115,3.119443491e-06,IGDB
2506812,31115,0.0,Steam
722933,31115,8.82509327e-07,Steam
3636943,31115,8.0229766e-08,Steam
3637245,31115,1.93052319e-07,Steam
3187206,31401,0.0,Steam
3192171,31401,3.039754349e-06,Steam
3607424,31401,3.626385446e-06,Steam
3607540,31401,3.543888993e-06,Steam
3636014,31702,1.37894513e-07,Steam
3092559,31702,0.0,Steam
3096226,31702,9.8056592e-08,Steam
3635684,31702,1.4441358e-07,Steam
2491927,31870,0.0,Steam
680879,31870,1.715990358e-06,Steam
3607073,31870,4.25217762e-07,Steam
3607177,31870,6.06735859e-07,Steam
109803,32023,7.84896088e-07,IGDB
1097755,32023,2.05918843e-06,Steam
2492290,32023,0.0,Steam
3607857,32023,7.44630372e-07,Steam
3607718,32023,5.29516459e-07,Steam
4571369,32426,1.569792175e-06,IGDB
3940060,32426,1.84528463e-07,Steam
3941323,32426,8.33481031e-07,Steam
3939192,32426,0.0,Steam
3933574,32426,2.75789027e-07,Steam
6365,32457,1.8877719571e-05,IGDB
3510006,32457,1.0918052219e-05,IGDB
3636677,32457,1.981675233e-06,Steam
4692131,32457,1.4955563283e-05,IGDB
2506853,32457,0.0,Steam
734674,32457,2.353358205e-06,Steam
3637019,32457,2.033944072e-06,Steam
4748599,32527,7.84896088e-07,IGDB
3787618,32527,1.323763991e-06,Steam
3787912,32527,7.54159805e-07,Steam
3787161,32527,0.0,Steam
3789220,32527,8.34261806e-07,Steam
3510028,32601,1.559721746e-06,IGDB
109935,32601,3.924480438e-06,IGDB
3194085,32601,7.35424439e-07,Steam
3635911,32601,2.20631221e-07,Steam
3188160,32601,0.0,Steam
3635585,32601,1.36390603e-07,Steam
3510072,32834,9.358330474e-06,IGDB
109990,32834,4.709376526e-06,IGDB
2970061,32834,2.353358205e-06,Steam
3607551,32834,1.454787116e-06,Steam
2975456,32834,0.0,Steam
3607428,32834,1.307745194e-06,Steam
3510076,32919,4.679165237e-06,IGDB
110012,32919,7.84896088e-07,IGDB
3636380,32919,6.41209487e-07,Steam
3096227,32919,4.9028296e-08,Steam
3636042,32919,7.38113852e-07,Steam
3092558,32919,0.0,Steam
3933812,33421,1.99947044e-07,Steam
3510173,33421,1.559721746e-06,IGDB
3941099,33421,1.6848251e-07,Steam
3940193,33421,0.0,Steam
3942329,33421,3.92226368e-07,Steam
676870,33777,1.961131838e-06,Steam
110238,33777,1.569792175e-06,IGDB
3607751,33777,1.76505486e-07,Steam
3607885,33777,4.27472991e-07,Steam
2492440,33777,0.0,Steam
522294,33841,3.924480438e-06,IGDB
2506993,33841,0.0,Steam
3637597,33841,1.018918035e-06,Steam
726560,33841,1.421820582e-06,Steam
3637923,33841,1.075577204e-06,Steam
4491272,34023,3.119443491e-06,IGDB
4090569,34023,1.569792175e-06,IGDB
4692141,34023,3.738890821e-06,IGDB
702841,34023,1.274735695e-06,Steam
3637171,34023,1.613365806e-06,Steam
2506758,34023,1.83175781e-07,Steam
3636830,34023,1.668779143e-06,Steam
4089026,34030,1.559721746e-06,IGDB
110305,34030,7.84896088e-07,IGDB
2506740,34030,1.83175781e-07,Steam
736277,34030,3.92226368e-07,Steam
3637091,34030,1.347860077e-06,Steam
3637397,34030,1.213471718e-06,Steam
4503400,34093,1.559721746e-06,IGDB
3842344,34093,1.569792175e-06,IGDB
2492354,34093,0.0,Steam
3607431,34093,1.283676264e-06,Steam
683127,34093,9.80565919e-07,Steam
3607557,34093,1.24105062e-06,Steam
4823304,34243,3.738890821e-06,IGDB
2506903,34243,5.49527342e-07,Steam
733462,34243,1.666962062e-06,Steam
3635700,34243,1.916733736e-06,Steam
3635397,34243,1.957606303e-06,Steam
3842393,34692,7.84896088e-07,IGDB
3636124,34692,1.86157593e-07,Steam
2735696,34692,0.0,Steam
3635791,34692,1.52436556e-07,Steam
724261,34692,3.92226368e-07,Steam
3930974,34742,6.238886983e-06,IGDB
979032,34742,3.13958435e-06,IGDB
3636310,34799,3.86104637e-07,Steam
3188184,34799,0.0,Steam
3194133,34799,1.715990358e-06,Steam
3635984,34799,1.6848251e-07,Steam
3510468,35077,1.559721746e-06,IGDB
110632,35077,3.13958435e-06,IGDB
3789226,35077,3.178468533e-06,Steam
3787165,35077,5.49527342e-07,Steam
3787625,35077,2.05918843e-06,Steam
3787918,35077,3.361627216e-06,Steam
110650,35188,3.13958435e-06,IGDB
2506413,35188,0.0,Steam
3636871,35188,2.88827159e-07,Steam
733380,35188,7.84452735e-07,Steam
3637192,35188,3.58525735e-07,Steam
3988593,35290,2.354688263e-06,IGDB
673651,35290,1.617933766e-06,Steam
3607641,35290,7.72209275e-07,Steam
3607510,35290,6.33815155e-07,Steam
2492415,35290,0.0,Steam
4571403,35291,1.569792175e-06,IGDB
3607693,35291,7.51525098e-07,Steam
3607559,35291,5.77654319e-07,Steam
658183,35291,1.81404695e-06,Steam
2787539,35291,1.465406246e-06,Steam
3947303,35496,7.84896088e-07,IGDB
4353403,35519,1.559721746e-06,IGDB
3636020,35519,3.17157381e-07,Steam
732505,35519,1.81404695e-06,Steam
3635688,35519,7.220679e-08,Steam
2735750,35519,0.0,Steam
3510563,35529,3.119443491e-06,IGDB
110746,35529,3.924480438e-06,IGDB
3607892,35529,7.58419823e-07,Steam
2492311,35529,0.0,Steam
682255,35529,2.206273318e-06,Steam
3607758,35529,5.21493482e-07,Steam
4061353,35566,1.559721746e-06,IGDB
4131598,35566,7.84896088e-07,IGDB
724665,35642,2.157245022e-06,Steam
3842505,35642,3.13958435e-06,IGDB
3637193,35642,5.51578053e-07,Steam
3636882,35642,2.88827159e-07,Steam
2506415,35642,0.0,Steam
3842561,36077,3.13958435e-06,IGDB
904964,36077,2.206273318e-06,Steam
2491908,36077,0.0,Steam
3607490,36077,6.27420036e-07,Steam
3607400,36077,3.69056926e-07,Steam
3510649,36111,1.559721746e-06,IGDB
186438,36111,3.13958435e-06,IGDB
3935040,36111,0.0,Steam
3936842,36111,8.33481031e-07,Steam
3931996,36111,1.530629098e-06,Steam
3935567,36111,1.644710213e-06,Steam
3510695,36265,6.238886983e-06,IGDB
3935481,36265,8.66481478e-07,Steam
3936742,36265,3.530037308e-06,Steam
3934996,36265,0.0,Steam
3931947,36265,1.24105062e-06,Steam
3510712,36323,3.119443491e-06,IGDB
111018,36323,4.709376526e-06,IGDB
3607724,36323,4.49286692e-07,Steam
680813,36323,3.235867532e-06,Steam
3607858,36323,8.41156531e-07,Steam
2492239,36323,0.0,Steam
3636355,36473,1.116945558e-06,Steam
3870906,36473,4.679165237e-06,IGDB
2506178,36473,0.0,Steam
735921,36473,3.481009012e-06,Steam
3636017,36473,7.30090875e-07,Steam
3787905,41927,2.72781206e-07,Steam
3787611,41927,1.078622511e-06,Steam
3787159,41927,1.099054685e-06,Steam
3789214,41927,3.86104637e-07,Steam
797865,43214,4.9028296e-08,Steam
3637469,43214,8.2736708e-08,Steam
2506880,43214,0.0,Steam
3637162,43214,8.8252743e-08,Steam
3512842,44161,4.679165237e-06,IGDB
2492410,44161,0.0,Steam
3607527,44161,3.778822002e-06,Steam
679797,44161,1.6816705509e-05,Steam
3607657,44161,5.612306694e-06,Steam
3512851,44177,1.559721746e-06,IGDB
1380774,44177,7.84896088e-07,IGDB
730517,44177,3.43198072e-07,Steam
3637394,44177,1.206576992e-06,Steam
3637088,44177,1.347860077e-06,Steam
2506737,44177,0.0,Steam
3514947,50753,1.559721746e-06,IGDB
638,1024,9.438859786e-06,IGDB
3494472,1024,9.358330474e-06,IGDB
91543,1024,1.4913025665e-05,IGDB
3581456,1024,2.053882022e-06,Steam
629851,1024,8.236753719e-06,Steam
3581516,1024,2.923363683e-06,Steam
2479341,1024,0.0,Steam
1171,2020,9.438859786e-06,IGDB
3495381,2020,1.2477773965e-05,IGDB
92478,2020,8.633856964e-06,IGDB
3581482,2020,4.059626185e-06,Steam
3581736,2020,6.287989809e-06,Steam
2479201,2020,1.83175781e-07,Steam
627093,2020,1.9905488154e-05,Steam
2131715,4641,9.438859786e-06,IGDB
3497396,4641,4.8351374115e-05,IGDB
94728,4641,2.9041155241e-05,IGDB
3581463,4641,2.4614492362e-05,Steam
2479202,4641,3.663515616e-06,Steam
3581708,4641,2.5813852901e-05,Steam
632358,4641,3.3143128059e-05,Steam
2037,5032,9.438859786e-06,IGDB
3497644,5032,1.0918052219e-05,IGDB
95023,5032,1.8052610015e-05,IGDB
2478892,5032,3.66351562e-07,Steam
630759,5032,1.2894441834e-05,Steam
3581232,5032,7.814379257e-06,Steam
3581491,5032,8.528775651e-06,Steam
4709184,5968,0.0,Twitch
4695991,5968,1.4955563283e-05,IGDB
2275,5968,9.438859786e-06,IGDB
3498329,5968,3.1194434913e-05,IGDB
95802,5968,2.5116674803e-05,IGDB
3581459,5968,1.5315862424e-05,Steam
632553,5968,2.7848072097e-05,Steam
2479348,5968,5.49527342e-07,Steam
3581702,5968,1.7078235479e-05,Steam
3581615,7169,1.1900296503e-05,Steam
3499222,7169,2.0276382693e-05,IGDB
96791,7169,2.5901570891e-05,IGDB
4571905,7169,7.477781641e-06,IGDB
3581372,7169,1.0124996532e-05,Steam
632113,7169,2.2749129319e-05,Steam
2479131,7169,5.49527342e-07,Steam
4711713,7402,3.738890821e-06,IGDB
519700,7402,9.438859786e-06,IGDB
3499417,7402,1.8716660948e-05,IGDB
96997,7402,1.2558337402e-05,IGDB
628433,7402,9.707602597e-06,Steam
2478970,7402,5.49527342e-07,Steam
3581754,7402,7.156725243e-06,Steam
3581510,7402,6.739300386e-06,Steam
2828878,7421,9.438859786e-06,IGDB
3499433,7421,1.2477773965e-05,IGDB
97015,7421,1.648281784e-05,IGDB
2478777,7421,5.49527342e-07,Steam
3580725,7421,1.4304967367e-05,Steam
3581041,7421,1.4382397743e-05,Steam
630202,7421,1.4855573672e-05,Steam
4704304,7443,4.8256458e-08,Twitch
2701,7443,1.8877719571e-05,IGDB
3499447,7443,2.1836104439e-05,IGDB
97036,7443,2.7471363066e-05,IGDB
3580736,7443,1.3478600772e-05,Steam
629698,7443,6.349164325e-05,Steam
3581053,7443,2.0511808862e-05,Steam
2479060,7443,3.66351562e-07,Steam
3499629,7676,4.679165237e-06,IGDB
97229,7676,2.354688263e-06,IGDB
3580962,7676,1.291699241e-06,Steam
630027,7676,9.854687485e-06,Steam
2479459,7676,0.0,Steam
3581278,7676,2.495890692e-06,Steam
3935046,7962,0.0,Steam
4696016,7962,3.738890821e-06,IGDB
3171742,7962,9.438859786e-06,IGDB
3499815,7962,9.358330474e-06,IGDB
97453,7962,1.0988545226e-05,IGDB
3935577,7962,3.361627216e-06,Steam
3932000,7962,3.081942374e-06,Steam
3936839,7962,1.372792286e-06,Steam
4732554,8070,3.738890821e-06,IGDB
2873,8070,9.438859786e-06,IGDB
3499885,8070,2.3395826185e-05,IGDB
97529,8070,2.3546882628e-05,IGDB
3581571,8070,1.5500390887e-05,Steam
2479296,8070,3.66351562e-07,Steam
630469,8070,1.3139583313e-05,Steam
3581859,8070,1.5168396469e-05,Steam
4787492,8286,3.738890821e-06,IGDB
2932,8286,9.438859786e-06,IGDB
3500057,8286,7.9545809028e-05,IGDB
97715,8286,1.2558337402e-05,IGDB
3581397,8286,6.44245025e-06,Steam
3581652,8286,7.522145704e-06,Steam
630969,8286,1.4120149232e-05,Steam
2479394,8286,0.0,Steam
2947,8335,9.438859786e-06,IGDB
3500107,8335,3.8993043641e-05,IGDB
97755,8335,1.3343233489e-05,IGDB
2479340,8335,7.32703123e-07,Steam
632778,8335,1.9415205194e-05,Steam
3581515,8335,8.211618271e-06,Steam
3581251,8335,6.378266437e-06,Steam
4318422,8356,9.438859786e-06,IGDB
3500114,8356,1.8716660948e-05,IGDB
97775,8356,1.1773441314e-05,IGDB
3581712,8356,1.0824719299e-05,Steam
632641,8356,9.119263046e-06,Steam
3581464,8356,1.1103799683e-05,Steam
2479482,8356,0.0,Steam
4698873,8364,3.738890821e-06,IGDB
3500119,8364,3.4313878404e-05,IGDB
97779,8364,8.633856964e-06,IGDB
2479502,8364,3.66351562e-07,Steam
3581355,8364,8.452933669e-06,Steam
711169,8364,2.4416091381e-05,Steam
3581098,8364,5.840727001e-06,Steam
4817719,8424,9.6512916e-08,Twitch
3500164,8424,1.5597217456e-05,IGDB
97828,8424,9.418753051e-06,IGDB
632164,8424,2.5592770484e-05,Steam
3581045,8424,1.7393813377e-05,Steam
3581315,8424,1.8546812047e-05,Steam
2479161,8424,2.014933589e-06,Steam
4787510,8426,3.738890821e-06,IGDB
3500162,8426,2.0276382693e-05,IGDB
97832,8426,1.8837506103e-05,IGDB
3580579,8426,5.263072682e-06,Steam
629010,8426,6.912989728e-06,Steam
3580894,8426,5.495096357e-06,Steam
2478720,8426,1.83175781e-07,Steam
3500373,8721,3.119443491e-06,IGDB
3988366,8721,7.84896088e-07,IGDB
678242,8721,4.216433451e-06,Steam
2492544,8721,1.83175781e-07,Steam
3608582,8721,5.45562412e-07,Steam
3608721,8721,1.061787753e-06,Steam
3064,8762,9.438859786e-06,IGDB
3500405,8762,5.1470817606e-05,IGDB
98098,8762,2.1192194365e-05,IGDB
4648133,8762,7.477781641e-06,IGDB
629020,8762,8.727036678e-06,Steam
2479029,8762,1.83175781e-07,Steam
3580965,8762,9.321669103e-06,Steam
3580651,8762,9.418974587e-06,Steam
3105,8904,9.438859786e-06,IGDB
3500499,8904,3.587360015e-05,IGDB
98202,8904,2.4331778716e-05,IGDB
3581207,8904,1.2927610627e-05,Steam
3580890,8904,1.3743359001e-05,Steam
4751454,8904,3.738890821e-06,IGDB
632339,8904,7.942583943e-06,Steam
2479354,8904,0.0,Steam
4580883,8944,2.075027693e-06,Twitch
3114,8944,6.60720185e-05,IGDB
3500515,8944,7.1747200299e-05,IGDB
98240,8944,8.6338569637e-05,IGDB
3580783,8944,2.7422534189e-05,Steam
3966888,8944,1.4955563283e-05,IGDB
629198,8944,1.789532802e-05,Steam
2479175,8944,9.15878904e-07,Steam
3581146,8944,2.6082747202e-05,Steam
3500527,8961,1.5597217456e-05,IGDB
98256,8961,1.1773441314e-05,IGDB
2479313,8961,0.0,Steam
3581299,8961,4.102361772e-06,Steam
630826,8961,5.19699937e-06,Steam
3581013,8961,3.923235582e-06,Steam
3927119,9009,3.119443491e-06,IGDB
3841936,9009,1.0988545226e-05,IGDB
629810,9009,3.5251344785e-05,Steam
2479444,9009,0.0,Steam
3581574,9009,9.045880076e-06,Steam
3581331,9009,4.757625153e-06,Steam
3500872,9465,9.358330474e-06,IGDB
98645,9465,5.494272613e-06,IGDB
631887,9465,3.235867532e-06,Steam
3581412,9465,2.592416851e-06,Steam
2479379,9465,0.0,Steam
3581152,9465,2.487122761e-06,Steam
4052857,9483,1.559721746e-06,IGDB
3988368,9483,3.924480438e-06,IGDB
1104371,9483,1.274735695e-06,Steam
2593948,9483,0.0,Steam
3609135,9483,6.06735859e-07,Steam
3608992,9483,4.97424552e-07,Steam
4711612,9497,1.93025832e-07,Twitch
4751466,9497,3.738890821e-06,IGDB
3258,9497,9.438859786e-06,IGDB
3500890,9497,1.8716660948e-05,IGDB
98664,9497,4.3169284818e-05,IGDB
2479461,9497,0.0,Steam
3581674,9497,3.4153811598e-05,Steam
3581947,9497,3.1743316975e-05,Steam
633260,9497,1.7012818693e-05,Steam
3274,9535,9.438859786e-06,IGDB
3500911,9535,2.0276382693e-05,IGDB
98691,9535,2.9826051329e-05,IGDB
628988,9535,8.236753719e-06,Steam
3581816,9535,5.957042977e-06,Steam
3581550,9535,5.583991748e-06,Steam
2479369,9535,0.0,Steam
3878460,9538,2.9911126565e-05,IGDB
4307871,9538,9.438859786e-06,IGDB
3500915,9538,3.587360015e-05,IGDB
98696,9538,8.633856964e-06,IGDB
632453,9538,5.000886186e-06,Steam
2479075,9538,2.747636712e-06,Steam
3581216,9538,1.3996293106e-05,Steam
3580896,9538,1.5468298981e-05,Steam
2327814,9603,9.438859786e-06,IGDB
3500956,9603,1.2477773965e-05,IGDB
98751,9603,4.0814596556e-05,IGDB
2479174,9603,1.831757808e-06,Steam
4732580,9603,3.738890821e-06,IGDB
629954,9603,8.57995179e-06,Steam
3581000,9603,4.44954285e-05,Steam
3581293,9603,3.9444725546e-05,Steam
3501029,9699,1.5597217456e-05,IGDB
98829,9699,8.633856964e-06,IGDB
2479345,9699,0.0,Steam
631832,9699,4.167405155e-06,Steam
3581692,9699,2.950942586e-06,Steam
3581447,9699,2.751880991e-06,Steam
3501080,9769,1.559721746e-06,IGDB
98878,9769,3.13958435e-06,IGDB
3608403,9769,1.259607334e-06,Steam
3608540,9769,1.571997452e-06,Steam
2492568,9769,0.0,Steam
682042,9769,3.481009012e-06,Steam
3841947,9770,5.494272613e-06,IGDB
630973,9770,2.5445685596e-05,Steam
4765940,9770,3.738890821e-06,IGDB
2479215,9770,0.0,Steam
3580777,9770,5.31583349e-06,Steam
3580461,9770,2.021790116e-06,Steam
4745258,9802,3.738890821e-06,IGDB
3501092,9802,1.8716660948e-05,IGDB
98903,9802,1.5697921752e-05,IGDB
2479115,9802,1.099054685e-06,Steam
3581172,9802,9.29060696e-06,Steam
629366,9802,5.295055962e-06,Steam
3581434,9802,8.728722696e-06,Steam
4741537,9864,0.0,Twitch
4475367,9864,7.477781641e-06,IGDB
3501137,9864,4.679165237e-06,IGDB
98955,9864,9.418753051e-06,IGDB
679231,9864,1.078622511e-06,Steam
2492671,9864,0.0,Steam
3608840,9864,1.558208001e-06,Steam
3608702,9864,1.636687237e-06,Steam
4832168,9904,3.738890821e-06,IGDB
3927121,9904,3.119443491e-06,IGDB
3841959,9904,9.418753051e-06,IGDB
630197,9904,1.5934196182e-05,Steam
3581213,9904,5.551899842e-06,Steam
2478867,9904,1.83175781e-07,Steam
3581473,9904,7.011936004e-06,Steam
4765948,9931,3.738890821e-06,IGDB
3501182,9931,2.1836104439e-05,IGDB
99008,9931,1.8837506103e-05,IGDB
3580895,9931,3.786844979e-06,Steam
629186,9931,1.4953630263e-05,Steam
2479211,9931,1.83175781e-07,Steam
3581218,9931,5.357201844e-06,Steam
3501305,10175,3.1194434913e-05,IGDB
99159,10175,1.8052610015e-05,IGDB
2479275,10175,0.0,Steam
633654,10175,2.2503987839e-05,Steam
3581584,10175,1.1841913535e-05,Steam
3581841,10175,1.3341294167e-05,Steam
4513078,10332,3.738890821e-06,IGDB
4335515,10332,1.559721746e-06,IGDB
99265,10332,1.1773441314e-05,IGDB
630343,10332,4.0693485635e-05,Steam
3581563,10332,1.743392826e-05,Steam
2479510,10332,3.480339835e-06,Steam
3581836,10332,2.0704861181e-05,Steam
4357809,10596,3.119443491e-06,IGDB
3846701,10596,7.84896088e-07,IGDB
889735,10596,4.41254664e-07,Steam
3608639,10596,1.5857869e-07,Steam
3608502,10596,1.12321673e-07,Steam
2492720,10596,0.0,Steam
630786,10602,1.2257073986e-05,Steam
3490,10602,9.438859786e-06,IGDB
3501505,10602,9.358330474e-06,IGDB
99420,10602,1.2558337402e-05,IGDB
3581170,10602,6.554771923e-06,Steam
3581461,10602,7.356672288e-06,Steam
2479344,10602,1.83175781e-07,Steam
3501596,10801,1.559721746e-06,IGDB
99543,10801,3.13958435e-06,IGDB
3787924,10801,1.8212157e-06,Steam
3787639,10801,2.794612869e-06,Steam
3787169,10801,1.83175781e-07,Steam
3789247,10801,1.95810209e-06,Steam
4585482,11078,2.461079357e-06,Twitch
3878846,11078,1.1216672462e-05,IGDB
3582,11078,1.8877719571e-05,IGDB
3501727,11078,6.7068035063e-05,IGDB
99725,11078,5.8867206571e-05,IGDB
632873,11078,1.1227479772e-05,Steam
2479132,11078,0.0,Steam
3581336,11078,1.6492183798e-05,Steam
3581076,11078,1.7353698494e-05,Steam
4437278,11223,1.559721746e-06,IGDB
99838,11223,4.709376526e-06,IGDB
3608708,11223,1.075078871e-06,Steam
2492778,11223,0.0,Steam
3608841,11223,1.185892815e-06,Steam
681197,11223,1.863075246e-06,Steam
3947191,11344,7.84896088e-07,IGDB
3931952,11344,4.96420248e-07,Steam
3936733,11344,9.80565919e-07,Steam
3934991,11344,0.0,Steam
3935486,11344,4.17194786e-07,Steam
3854982,11599,5.79077496e-07,Twitch
936945,11599,0.00010924173758,Steam
3757,11599,5.6633158714e-05,IGDB
3502114,11599,6.7068035063e-05,IGDB
100125,11599,3.5320323942e-05,IGDB
631259,11599,5.638254034e-06,Steam
3913025,11599,7.477781641e-06,IGDB
2479370,11599,2.38128515e-06,Steam
3581637,11599,4.6167083072e-05,Steam
3581390,11599,5.2799209332e-05,Steam
3502136,11631,3.4313878404e-05,IGDB
100150,11631,3.0610947417e-05,IGDB
2479176,11631,7.32703123e-07,Steam
631746,11631,1.4120149232e-05,Steam
4656448,11631,3.738890821e-06,IGDB
3581159,11631,2.9364094538e-05,Steam
3581417,11631,2.7220376937e-05,Steam
3502142,11640,1.4037495711e-05,IGDB
100162,11640,1.2558337402e-05,IGDB
629929,11640,3.530037308e-06,Steam
3581538,11640,4.123809998e-06,Steam
2479352,11640,0.0,Steam
3581787,11640,4.040309241e-06,Steam
4327306,13141,2.354688263e-06,IGDB
2492811,13141,0.0,Steam
4787693,13141,3.738890821e-06,IGDB
681844,13141,4.265461747e-06,Steam
3608734,13141,1.323791147e-06,Steam
3608871,13141,1.737470868e-06,Steam
4623680,13171,1.44769374e-07,Twitch
3936,13171,4.7194298929e-05,IGDB
3502866,13171,7.7986087282e-05,IGDB
101140,13171,4.7093765256e-05,IGDB
2479396,13171,5.49527342e-07,Steam
629210,13171,1.6473507438e-05,Steam
3581259,13171,1.0502076435e-05,Steam
3581521,13171,1.1341823724e-05,Steam
3855987,13181,8.68616244e-07,Twitch
3941,13181,2.8316579357e-05,IGDB
3502873,13181,3.1194434913e-05,IGDB
101151,13181,6.6716167447e-05,IGDB
3581481,13181,5.715727579e-06,Steam
631492,13181,3.6280939e-06,Steam
3581223,13181,6.057347371e-06,Steam
2479078,13181,0.0,Steam
3931986,13608,5.30893876e-07,Steam
3935032,13608,0.0,Steam
4823113,13608,7.477781641e-06,IGDB
3936820,13608,1.421820582e-06,Steam
3935547,13608,3.85102879e-07,Steam
101584,14379,4.709376526e-06,IGDB
2479106,14379,0.0,Steam
629743,14379,1.3286668201e-05,Steam
3581333,14379,4.39194025e-06,Steam
3581075,14379,2.936409454e-06,Steam
4741605,14397,0.0,Twitch
3503137,14397,1.0918052219e-05,IGDB
101595,14397,1.0203649139e-05,IGDB
680431,14397,1.765018654e-06,Steam
2492796,14397,1.83175781e-07,Steam
3608370,14397,4.155901905e-06,Steam
3608505,14397,3.81967802e-06,Steam
3503228,14581,4.679165237e-06,IGDB
101707,14581,3.924480438e-06,IGDB
682199,14581,3.6280939e-06,Steam
3609147,14581,4.17194786e-07,Steam
3609287,14581,8.68735434e-07,Steam
2493181,14581,0.0,Steam
3503296,14721,3.119443491e-06,IGDB
3841995,14721,2.354688263e-06,IGDB
2492805,14721,0.0,Steam
4724605,14721,3.738890821e-06,IGDB
681066,14721,1.274735695e-06,Steam
3608475,14721,1.172103364e-06,Steam
3608336,14721,1.155308638e-06,Steam
101879,14918,7.064064788e-06,IGDB
632163,14918,5.638254034e-06,Steam
2479290,14918,0.0,Steam
3581519,14918,3.40599448e-06,Steam
3581219,14918,3.04070815e-06,Steam
953310,14947,7.84896088e-07,IGDB
4143522,14947,5.37539436e-07,Steam
4145690,14947,1.83175781e-07,Steam
4144652,14947,6.37367847e-07,Steam
4144964,14947,5.51578053e-07,Steam
3841999,15038,2.354688263e-06,IGDB
3608317,15038,5.51578053e-07,Steam
2492750,15038,0.0,Steam
3608181,15038,5.61608365e-07,Steam
682486,15038,4.90282959e-07,Steam
4787886,16317,3.738890821e-06,IGDB
3503850,16317,2.0276382693e-05,IGDB
102493,16317,1.2558337402e-05,IGDB
2479246,16317,0.0,Steam
635825,16317,1.0246913853e-05,Steam
3580676,16317,3.647309878e-06,Steam
3580354,16317,2.567352528e-06,Steam
3503862,16342,3.119443491e-06,IGDB
102505,16342,6.279168701e-06,IGDB
2478975,16342,0.0,Steam
3581638,16342,3.916204179e-06,Steam
3581396,16342,1.740985933e-06,Steam
648495,16342,1.7208931877e-05,Steam
4823134,16574,3.738890821e-06,IGDB
3988391,16574,1.569792175e-06,IGDB
3608866,16574,2.027049346e-06,Steam
889606,16574,3.775178788e-06,Steam
2492653,16574,0.0,Steam
3608727,16574,1.740985933e-06,Steam
4293260,16642,3.119443491e-06,IGDB
102619,16642,7.848960876e-06,IGDB
3580796,16642,5.856772954e-06,Steam
630831,16642,1.2600272058e-05,Steam
2479481,16642,1.83175781e-07,Steam
3581116,16642,6.805094234e-06,Steam
4347,16735,1.8877719571e-05,IGDB
3503990,16735,7.798608728e-06,IGDB
102664,16735,1.1773441314e-05,IGDB
681920,16735,2.892669461e-06,Steam
2492650,16735,0.0,Steam
3608328,16735,3.709362409e-06,Steam
3608190,16735,3.843005815e-06,Steam
102687,16771,2.354688263e-06,IGDB
682118,16771,3.186839236e-06,Steam
3608859,16771,1.647839435e-06,Steam
